company,ticker,cik,period_end,cash,current_assets,total_assets,inventory,receivables,current_liabilities,total_liabilities,equity,working_capital,current_ratio,debt_to_equity,debt_to_assets,cash_ratio
NVIDIA CORP,NVDA,1045810,1/27/2019,782000000,10557000000,13292000000,1575000000,1424000000,1329000000,3950000000,9342000000,9228000000,7.943566591,0.422821666,0.297171231,0.58841234
NVIDIA CORP,NVDA,1045810,4/28/2019,2772000000,10629000000,14021000000,1426000000,1242000000,1183000000,4317000000,9704000000,9446000000,8.984784446,0.444868096,0.3078953,2.343195266
NVIDIA CORP,NVDA,1045810,7/28/2019,7105000000,11391000000,14775000000,1204000000,1561000000,1317000000,4439000000,10336000000,10074000000,8.649202733,0.429469814,0.300439932,5.39483675
NVIDIA CORP,NVDA,1045810,10/27/2019,9765000000,12420000000,15810000000,1047000000,1455000000,1475000000,4596000000,11214000000,10945000000,8.420338983,0.409844837,0.290702087,6.620338983
NVIDIA CORP,NVDA,1045810,1/26/2020,10896000000,13690000000,17315000000,979000000,1657000000,1784000000,5111000000,12204000000,11906000000,7.673766816,0.418797116,0.295177592,6.107623318
NVIDIA CORP,NVDA,1045810,4/26/2020,15494000000,19584000000,23254000000,1128000000,1907000000,1903000000,10155000000,13099000000,17681000000,10.29111929,0.775250019,0.436699063,8.14188124
NVIDIA CORP,NVDA,1045810,7/26/2020,3274000000,14681000000,25180000000,1401000000,2084000000,2410000000,11266000000,13914000000,12271000000,6.091701245,0.809688084,0.447418586,1.358506224
NVIDIA CORP,NVDA,1045810,10/25/2020,2251000000,14393000000,26881000000,1495000000,2546000000,3669000000,11547000000,15334000000,10724000000,3.922867266,0.753032477,0.429559912,0.61351867
NVIDIA CORP,NVDA,1045810,1/31/2021,847000000,16055000000,28791000000,1826000000,2429000000,3925000000,11898000000,16893000000,12130000000,4.09044586,0.704315397,0.413254142,0.215796178
NVIDIA CORP,NVDA,1045810,5/2/2021,978000000,18127000000,30796000000,1992000000,3024000000,4004000000,12022000000,18774000000,14123000000,4.527222777,0.640353681,0.390375373,0.244255744
NVIDIA CORP,NVDA,1045810,8/1/2021,5628000000,25806000000,38650000000,2114000000,3586000000,4448000000,17503000000,21147000000,21358000000,5.801708633,0.827682414,0.452858991,1.26528777
NVIDIA CORP,NVDA,1045810,10/31/2021,1288000000,25806000000,40632000000,2233000000,3954000000,3612000000,16834000000,23798000000,22194000000,7.144518272,0.707370367,0.414303997,0.356589147
NVIDIA CORP,NVDA,1045810,1/30/2022,1990000000,28829000000,44187000000,2605000000,4650000000,4335000000,17575000000,26612000000,24494000000,6.650288351,0.660416354,0.397741417,0.45905421
NVIDIA CORP,NVDA,1045810,5/1/2022,3887000000,29575000000,45212000000,3163000000,5438000000,5562000000,18892000000,26320000000,24013000000,5.317331895,0.717781155,0.417853667,0.698849335
NVIDIA CORP,NVDA,1045810,7/31/2022,3013000000,27418000000,43476000000,3889000000,5317000000,7573000000,19625000000,23851000000,19845000000,3.62049386,0.822816653,0.451398473,0.397860821
NVIDIA CORP,NVDA,1045810,10/30/2022,2800000000,23223000000,40488000000,4454000000,4908000000,6855000000,19139000000,21349000000,16368000000,3.387746171,0.896482271,0.472707963,0.408460977
NVIDIA CORP,NVDA,1045810,1/29/2023,3389000000,23073000000,41182000000,5159000000,3827000000,6563000000,19081000000,22101000000,16510000000,3.515617858,0.863354599,0.463333495,0.516379704
NVIDIA CORP,NVDA,1045810,4/30/2023,5079000000,24883000000,44460000000,4611000000,4080000000,7260000000,19940000000,24520000000,17623000000,3.427410468,0.813213703,0.448493027,0.699586777
NVIDIA CORP,NVDA,1045810,7/30/2023,5783000000,28797000000,49555000000,4319000000,7066000000,10334000000,22054000000,27501000000,18463000000,2.786626669,0.801934475,0.445040864,0.559609057
NVIDIA CORP,NVDA,1045810,10/29/2023,5519000000,32658000000,54148000000,4779000000,8309000000,9101000000,20883000000,33265000000,23557000000,3.588396879,0.627776943,0.385665214,0.606416877
NVIDIA CORP,NVDA,1045810,1/28/2024,7280000000,44345000000,65728000000,5282000000,9999000000,10631000000,22750000000,42978000000,33714000000,4.171291506,0.529340593,0.346123418,0.684789766
NVIDIA CORP,NVDA,1045810,4/28/2024,7587000000,53729000000,77072000000,5864000000,12365000000,15223000000,27930000000,49142000000,38506000000,3.529461998,0.568352936,0.362388416,0.498390593
NVIDIA CORP,NVDA,1045810,7/28/2024,8563000000,59633000000,85227000000,6675000000,14132000000,13969000000,27070000000,58157000000,45664000000,4.268952681,0.465464175,0.31762235,0.613000215
NVIDIA CORP,NVDA,1045810,10/27/2024,9107000000,67640000000,96013000000,7654000000,17693000000,16479000000,30114000000,65899000000,51161000000,4.104617999,0.456972033,0.313645027,0.552642757
NVIDIA CORP,NVDA,1045810,1/26/2025,8589000000,80126000000,1.11601E+11,10080000000,23065000000,18047000000,32274000000,79327000000,62079000000,4.439851499,0.406847605,0.289190957,0.475923976
NVIDIA CORP,NVDA,1045810,4/27/2025,15234000000,89935000000,1.25254E+11,11333000000,22132000000,26542000000,41411000000,83843000000,63393000000,3.388403285,0.493911239,0.330616188,0.573958255
NVIDIA CORP,NVDA,1045810,7/27/2025,11639000000,1.02219E+11,1.4074E+11,14962000000,27808000000,24257000000,40609000000,1.00131E+11,77962000000,4.214000082,0.405558718,0.28853915,0.479820258
NVIDIA CORP,NVDA,1045810,10/26/2025,11486000000,1.16492E+11,1.61148E+11,19784000000,33391000000,26075000000,42251000000,1.18897E+11,90417000000,4.467574305,0.355357999,0.262187554,0.440498562
NVIDIA CORP,NVDA,1045810,1/25/2026,10605000000,1.25605E+11,2.06803E+11,21403000000,38466000000,32163000000,49510000000,1.57293E+11,93442000000,3.905263812,0.314762895,0.239406585,0.329726705
NVIDIA CORP,NVDA,1045810,4/26/2026,13237000000,1.50995E+11,2.59474E+11,25797000000,40710000000,43884000000,64000000000,1.95474E+11,1.07111E+11,3.440775681,0.327409272,0.246652844,0.301636132
"Tesla, Inc.",TSLA,1318605,12/31/2009,69627000,,,,,,,,,,,,
"Tesla, Inc.",TSLA,1318605,6/30/2010,47304000,,,,,,,,,,,,
"Tesla, Inc.",TSLA,1318605,9/30/2010,96563000,,,,,,,,,,,,
"Tesla, Inc.",TSLA,1318605,12/31/2010,99558000,235886000,386082000,45182000,6710000,85565000,179034000,207048000,150321000,2.756804768,0.864698041,0.463720142,1.163536493
"Tesla, Inc.",TSLA,1318605,3/31/2011,100655000,,,,,,,,,,,,
"Tesla, Inc.",TSLA,1318605,6/30/2011,319380000,417758000,646155000,54312000,23308000,138736000,297703000,348452000,279022000,3.011172298,0.854358707,0.460730011,2.302070119
"Tesla, Inc.",TSLA,1318605,9/30/2011,213328000,412121000,700250000,49216000,18250000,154181000,406132000,294118000,257940000,2.672968783,1.380847143,0.579981435,1.38362055
"Tesla, Inc.",TSLA,1318605,12/31/2011,255266000,372838000,713448000,50082000,9539000,191339000,489403000,224045000,181499000,1.948572952,2.184395992,0.685968704,1.334103345
"Tesla, Inc.",TSLA,1318605,3/31/2012,218570000,358897000,761100000,55427000,13589000,235722000,607226000,153874000,123175000,1.522543505,3.946254728,0.79782683,0.927236321
"Tesla, Inc.",TSLA,1318605,6/30/2012,210554000,317126000,776869000,66669000,11023000,286526000,714654000,62215000,30600000,1.106796591,11.48684401,0.919915713,0.734851287
"Tesla, Inc.",TSLA,1318605,9/30/2012,85693000,284541000,809177000,159048000,9164000,385806000,837052000,-27875000,-101265000,0.737523522,-30.0287713,1.034448582,0.222114223
"Tesla, Inc.",TSLA,1318605,12/31/2012,201890000,524768000,1114190000,268504000,26842000,539108000,989490000,124700000,-14340000,0.973400506,7.934963913,0.88808013,0.374488971
"Tesla, Inc.",TSLA,1318605,3/31/2013,214417000,525993000,1143778000,237618000,46139000,535623000,975195000,168583000,-9630000,0.982020936,5.784658002,0.852608636,0.40031328
"Tesla, Inc.",TSLA,1318605,6/30/2013,746057000,1129542000,1887844000,254891000,113544000,486545000,1258418000,629426000,642997000,2.321557102,1.999310483,0.666590036,1.53337718
"Tesla, Inc.",TSLA,1318605,9/30/2013,795116000,1218766000,2166209000,347545000,47580000,1169459000,1524546000,564165000,49307000,1.042162231,2.702305177,0.703785276,0.679900706
"Tesla, Inc.",TSLA,1318605,12/31/2013,845889000,1265939000,2416930000,340355000,49109000,675160000,1749810000,667120000,590779000,1.875020736,2.622931407,0.723980421,1.252871912
"Tesla, Inc.",TSLA,1318605,3/31/2014,2393908000,3156047000,4500410000,450730000,72380000,1413470000,3518412000,912056000,1742577000,2.232836212,3.85767102,0.781798103,1.693639058
"Tesla, Inc.",TSLA,1318605,6/30/2014,2674910000,3441694000,5054463000,596927000,96607000,1575850000,4036047000,952333000,1865844000,2.18402386,4.238062736,0.798511533,1.697439477
"Tesla, Inc.",TSLA,1318605,9/30/2014,2370735000,3362914000,5437533000,752492000,156889000,1839777000,4417278000,958094000,1523137000,1.827892185,4.610484984,0.812368035,1.288599107
"Tesla, Inc.",TSLA,1318605,12/31/2014,1905713000,3198657000,5849251000,953675000,226604000,2107166000,4879345000,911710000,1091491000,1.51799004,5.351860789,0.834182872,0.904396236
"Tesla, Inc.",TSLA,1318605,3/31/2015,1510076000,2921417000,6120030000,1054840000,200052000,2192381000,5239756000,825997000,729036000,1.332531617,6.343553306,0.856165084,0.688783565
"Tesla, Inc.",TSLA,1318605,6/30/2015,1150673000,2628621000,6468185000,1212279000,138648000,2384388000,5701978000,715934000,244233000,1.102430058,7.964390572,0.881542195,0.482586307
"Tesla, Inc.",TSLA,1318605,9/30/2015,1426036000,2998795000,7547497000,1293717000,119964000,2553771000,6186660000,1314656000,445024000,1.174261514,4.705915464,0.819696914,0.558404023
"Tesla, Inc.",TSLA,1318605,12/31/2015,1196908000,2782006000,8067939000,1277838000,168965000,2811035000,6936950000,1083704000,-29029000,0.989673199,6.401148284,0.859816863,0.425789078
"Tesla, Inc.",TSLA,1318605,3/31/2016,1441789000,3239543000,9191702000,1301961000,318056000,3187699000,8178711000,970365000,51844000,1.016263769,8.42848928,0.889792881,0.452297723
"Tesla, Inc.",TSLA,1318605,6/30/2016,3246301000,5203705000,11868952000,1609607000,178594000,3766404000,9311512000,2520294000,1437301000,1.381610948,3.694613406,0.78452689,0.861909928
"Tesla, Inc.",TSLA,1318605,9/30/2016,3084257000,5172412000,12592397000,1604571000,326895000,4082390000,9900639000,2680488000,1090022000,1.267005847,3.693595718,0.786239427,0.755502781
"Tesla, Inc.",TSLA,1318605,12/31/2016,3393216000,6259796000,22664076000,2067454000,499142000,5827005000,16750167000,4752911000,432791000,1.074273319,3.524191175,0.739062426,0.582325912
"Tesla, Inc.",TSLA,1318605,3/31/2017,4006593000,7027889000,25053726000,2220336000,440349000,6245439000,18885353000,4987719000,782450000,1.125283427,3.786370684,0.753794186,0.641523038
"Tesla, Inc.",TSLA,1318605,6/30/2017,3035924000,6359444000,26043705000,2438111000,453539000,6546355000,19459902000,5105752000,-186911000,0.971448081,3.811368433,0.747201752,0.463757923
"Tesla, Inc.",TSLA,1318605,9/30/2017,3530030000,7068733000,28107074000,2471382000,607734000,6468940000,21929057000,4711480000,599793000,1.0927189,4.654388218,0.780197078,0.545689093
"Tesla, Inc.",TSLA,1318605,12/31/2017,3368000000,6570520000,28655372000,2263537000,515381000,7674670000,23022980000,4237242000,-1104150000,0.856130622,5.43348244,0.803443766,0.438846231
"Tesla, Inc.",TSLA,1318605,3/31/2018,2665673000,6383920000,27271429000,2565826000,652848000,8650359000,21551021000,4450695000,-2266439000,0.737994805,4.842169818,0.790241721,0.3081575
"Tesla, Inc.",TSLA,1318605,6/30/2018,2236424000,6699797000,27910000000,3324643000,569874000,9141362000,22642887000,3906421000,-2441565000,0.732910151,5.796325332,0.811282229,0.244648883
"Tesla, Inc.",TSLA,1318605,9/30/2018,2967000000,7920491000,29262713000,3314127000,1155001000,9775324000,23409144000,4508838000,-1854833000,0.810253553,5.191835236,0.799964925,0.303519351
"Tesla, Inc.",TSLA,1318605,12/31/2018,3686000000,8307000000,29740000000,3113000000,949000000,9993000000,23427000000,4923000000,-1686000000,0.831281897,4.758683729,0.787726967,0.368858201
"Tesla, Inc.",TSLA,1318605,3/31/2019,2198000000,7677822000,28912524000,3836850000,1046945000,9242800000,22874618000,4605596000,-1564978000,0.830681395,4.966700944,0.791166416,0.237806725
"Tesla, Inc.",TSLA,1318605,6/30/2019,4955000000,10181952000,31872597000,3382358000,1147100000,9588773000,24722136000,5715393000,593179000,1.061861825,4.325535619,0.775654899,0.516750162
"Tesla, Inc.",TSLA,1318605,9/30/2019,5338000000,10940000000,32795000000,3581000000,1128000000,10146000000,25313000000,6040000000,794000000,1.078257441,4.19089404,0.771855466,0.526118667
"Tesla, Inc.",TSLA,1318605,12/31/2019,6268000000,12103000000,34309000000,3552000000,1324000000,10667000000,26199000000,6618000000,1436000000,1.134620793,3.958748867,0.763618876,0.587606637
"Tesla, Inc.",TSLA,1318605,3/31/2020,8080000000,14893000000,37250000000,4494000000,1274000000,11986000000,26518000000,9173000000,2907000000,1.242532955,2.890875395,0.711892617,0.674119806
"Tesla, Inc.",TSLA,1318605,6/30/2020,8615000000,15336000000,38135000000,4018000000,1485000000,12270000000,26754000000,9855000000,3066000000,1.249877751,2.714764079,0.701560246,0.702118989
"Tesla, Inc.",TSLA,1318605,9/30/2020,14531000000,21744000000,45691000000,4218000000,1757000000,13302000000,28143000000,16031000000,8442000000,1.634641407,1.755536149,0.61594187,1.092392121
"Tesla, Inc.",TSLA,1318605,12/31/2020,19384000000,26717000000,52148000000,4101000000,1886000000,14248000000,28418000000,22225000000,12469000000,1.875140371,1.278650169,0.544948991,1.360471645
"Tesla, Inc.",TSLA,1318605,3/31/2021,17141000000,24705000000,52972000000,4132000000,1890000000,14877000000,28507000000,23017000000,9828000000,1.66061706,1.238519355,0.538152231,1.152181219
"Tesla, Inc.",TSLA,1318605,6/30/2021,16229000000,24693000000,55146000000,4733000000,2129000000,16371000000,28896000000,24804000000,8322000000,1.508337915,1.164973391,0.523990861,0.991326125
"Tesla, Inc.",TSLA,1318605,9/30/2021,16065000000,25002000000,57834000000,5199000000,1962000000,18051000000,29340000000,27053000000,6951000000,1.385075619,1.084537759,0.507314037,0.889978395
"Tesla, Inc.",TSLA,1318605,12/31/2021,17576000000,27100000000,62131000000,5757000000,1913000000,19705000000,30548000000,30189000000,7395000000,1.375285461,1.011891749,0.491670825,0.891956356
"Tesla, Inc.",TSLA,1318605,3/31/2022,17505000000,29050000000,66038000000,6691000000,2311000000,21455000000,30632000000,34085000000,7595000000,1.353996737,0.89869444,0.463854145,0.815893731
"Tesla, Inc.",TSLA,1318605,6/30/2022,18324000000,31222000000,68513000000,8108000000,2081000000,21821000000,30855000000,36376000000,9401000000,1.430823519,0.848224104,0.450352488,0.839741533
"Tesla, Inc.",TSLA,1318605,9/30/2022,19532000000,35990000000,74426000000,10327000000,2192000000,24611000000,33302000000,39851000000,11379000000,1.462354232,0.835662844,0.44745116,0.793628865
"Tesla, Inc.",TSLA,1318605,12/31/2022,16253000000,40917000000,82338000000,12839000000,2952000000,26709000000,36440000000,44704000000,14208000000,1.531955521,0.815139585,0.442566008,0.608521472
"Tesla, Inc.",TSLA,1318605,3/31/2023,16048000000,42997000000,86833000000,14375000000,2993000000,27436000000,37598000000,48054000000,15561000000,1.567174515,0.782411454,0.432992065,0.584924916
"Tesla, Inc.",TSLA,1318605,6/30/2023,15296000000,43875000000,90591000000,14356000000,3447000000,27592000000,38409000000,51130000000,16283000000,1.590134822,0.751202816,0.423982515,0.554363584
"Tesla, Inc.",TSLA,1318605,9/30/2023,15932000000,45026000000,93941000000,13721000000,2520000000,26640000000,39446000000,53466000000,18386000000,1.690165165,0.737777279,0.419901853,0.598048048
"Tesla, Inc.",TSLA,1318605,12/31/2023,16398000000,49616000000,1.06618E+11,13626000000,3508000000,28748000000,43009000000,62634000000,20868000000,1.725893975,0.686671776,0.403393423,0.570404898
"Tesla, Inc.",TSLA,1318605,3/31/2024,11805000000,50535000000,1.09226E+11,16033000000,3887000000,29453000000,44046000000,64378000000,21082000000,1.71578447,0.684177825,0.403255635,0.400808067
"Tesla, Inc.",TSLA,1318605,6/30/2024,14635000000,52977000000,1.12832E+11,14195000000,3737000000,27729000000,45569000000,66468000000,25248000000,1.910526885,0.685578023,0.403865925,0.527786794
"Tesla, Inc.",TSLA,1318605,9/30/2024,18111000000,56379000000,1.19852E+11,14530000000,3313000000,30577000000,49142000000,69931000000,25802000000,1.843836871,0.702721254,0.410022361,0.592307944
"Tesla, Inc.",TSLA,1318605,12/31/2024,16139000000,58360000000,1.2207E+11,12017000000,4418000000,28821000000,48390000000,72913000000,29539000000,2.02491239,0.663667659,0.396411895,0.55997363
"Tesla, Inc.",TSLA,1318605,3/31/2025,16352000000,59389000000,1.25111E+11,13706000000,3782000000,29753000000,49693000000,74653000000,29636000000,1.996067623,0.665653088,0.397191294,0.549591638
"Tesla, Inc.",TSLA,1318605,6/30/2025,15587000000,61133000000,1.28567E+11,14570000000,3838000000,30008000000,50495000000,77314000000,31125000000,2.037223407,0.653115865,0.392752417,0.519428152
"Tesla, Inc.",TSLA,1318605,9/30/2025,18289000000,64653000000,1.33735E+11,12276000000,4703000000,31290000000,53019000000,79970000000,33363000000,2.066251198,0.66298612,0.3964482,0.58449984
"Tesla, Inc.",TSLA,1318605,12/31/2025,16513000000,68642000000,1.37806E+11,12392000000,4576000000,31714000000,54941000000,82137000000,36928000000,2.164406887,0.668894652,0.398683657,0.520684871
"Tesla, Inc.",TSLA,1318605,3/31/2026,16603000000,69748000000,1.43724E+11,14434000000,3959000000,34138000000,58922000000,84116000000,35610000000,2.043119105,0.700485044,0.409966324,0.486349523
